32,51.4,382.3,168.4,15.8,55.8,344.9,34.8,-2.3,95.3,82.5,61.9,108.3,233.4,75.4,422.0,616.0,92.7,38.3,108.9,-63.6,29.9,140.4,323.6,42.4,-20.6,126.5,592.1,122.2,-2.0,13.0,241.9,275.2,240.3,30.3,870.2,414.1,-35.0,966.4,30.0,191.9,34.5,3480.9,48.3,248.9,83.6,165.0,133.0,82.4,-24.8,21.1,-175.9,4613.3,14.6,-13.8,101.7,51.2,146.9,88.1,33.1,209.7,23.8,236.4,534.7,-82.5,3500.1,28.7,377.7,254.9,670.0,172.6,7.2,-13.3,161.5,53.4,363.7,3359.6,-38.4,356.8,307.9,22.4,135.6,1004.1,264.1,10.8,8457.3,3327.6,93.8,6948.5,90.5,31.7,1326.2,1413.2,283.8,173.4,706.6,347.2,433.5,53.2,-28.6,6.3
33,102.5,65.3,140.0,42.5,112.6,292.2,18.3,-4.3,26.5,47.9,860.2,58.5,267.2,39.6,493.4,335.7,96.5,42.6,111.9,35.4,-55.9,142.4,376.8,44.3,7.5,189.5,394.4,36.1,38.6,88.3,177.9,91.2,284.5,31.4,859.6,565.6,-16.3,575.5,30.2,18.6,2.7,4845.2,29.8,319.6,64.1,64.1,312.6,196.0,8.6,37.5,-139.2,4833.3,1.5,-3.5,60.4,38.1,147.3,56.0,7.0,169.8,21.7,212.1,1146.3,-73.8,2920.7,66.0,247.8,2980.4,1979.5,146.6,-5.3,19.6,96.8,10.4,323.0,3518.0,11.2,299.0,277.1,11.7,248.8,1320.1,427.5,-8.2,9060.1,4015.7,101.6,7007.4,14.7,102.1,1895.4,1524.0,239.3,286.4,696.8,234.9,198.0,13.9,-23.6,-13.3
34,89.4,115.4,287.2,2.1,79.8,257.2,40.5,15.1,66.6,67.8,645.9,73.6,302.1,347.7,799.5,704.2,145.3,56.9,88.3,-17.9,40.4,146.1,402.5,35.4,34.9,146.1,585.2,67.5,52.1,136.0,254.7,331.2,394.0,57.8,1064.3,1000.0,99.7,621.3,27.1,37.3,50.0,5654.3,90.2,366.4,151.8,99.1,113.5,304.6,22.4,108.1,-14.8,3940.8,16.7,-21.0,144.9,89.6,103.3,97.9,47.6,170.6,77.8,212.2,1268.2,-47.4,4051.9,103.6,369.6,2051.7,2132.4,252.2,-3.7,20.3,77.0,32.8,292.3,4118.0,-14.7,661.0,281.5,27.1,167.7,1136.0,1006.4,18.1,7889.9,4879.6,224.9,5547.2,28.2,118.8,2674.3,1672.6,252.6,266.1,1110.7,176.0,590.7,-10.8,-28.7,37.8
35,66.7,127.6,245.9,56.6,72.2,277.1,43.7,18.9,23.1,41.3,514.7,42.9,283.6,157.2,744.3,690.3,94.9,73.6,101.5,-41.3,16.7,89.3,403.3,25.8,30.9,244.0,567.8,68.3,73.2,76.9,200.7,203.8,356.0,78.8,772.4,882.9,48.5,730.5,21.7,60.4,55.8,5227.9,39.6,206.8,155.4,86.1,127.1,161.5,12.9,90.4,-9.2,4090.2,1.6,-21.2,104.0,70.5,72.5,64.2,40.3,130.8,46.2,202.8,1214.3,-32.6,3511.0,23.7,348.5,2188.7,2451.3,179.9,2.8,4.8,78.8,30.2,239.0,3687.5,2.3,580.0,213.9,37.2,187.6,1137.4,766.5,-5.0,9190.1,4907.4,388.9,6045.8,30.7,166.8,2437.1,1893.1,257.8,166.6,954.9,143.9,346.4,27.0,-16.4,51.6
36,20.7,60.2,180.0,94.0,76.9,284.5,29.8,5.9,18.4,44.4,240.7,73.4,310.1,56.9,507.3,529.3,105.9,19.1,358.1,7.4,28.0,91.7,255.8,64.3,22.6,222.0,350.6,70.4,53.4,91.6,192.1,134.2,276.7,34.3,700.8,1585.5,16.3,1108.4,34.3,96.8,28.2,5112.3,28.5,227.7,181.4,59.0,54.9,169.3,14.4,82.2,-84.0,4449.4,41.8,-11.3,80.9,105.6,69.9,90.6,27.5,232.2,19.8,205.8,1127.5,-85.0,3483.7,34.5,235.7,426.6,1271.1,214.8,4.4,-13.4,160.7,38.3,343.0,3444.8,-16.9,1000.1,201.1,8.8,300.6,1106.5,787.8,-4.1,8252.6,5066.4,594.4,6579.6,39.4,122.4,2781.7,1660.6,221.9,273.5,452.2,265.0,351.3,24.0,-23.0,18.1
37,136.1,267.3,254.8,35.5,46.0,294.7,33.5,12.6,69.7,75.2,296.3,132.3,205.3,225.4,685.9,467.0,151.2,35.6,123.6,34.4,70.7,140.5,179.8,11.1,17.7,53.0,644.5,89.8,86.2,65.4,183.2,229.8,240.4,36.5,795.8,899.1,-11.5,477.8,53.1,70.0,12.2,4678.2,86.0,328.6,95.9,117.3,327.9,377.8,19.6,47.9,-215.5,3099.4,-22.0,-29.4,53.2,54.9,130.9,90.0,57.0,147.7,65.8,236.9,1235.4,-101.4,2610.2,173.6,483.0,1447.0,1221.0,206.2,10.7,5.1,77.6,56.7,267.5,3082.3,12.2,480.7,454.7,31.1,147.4,812.9,1023.0,-5.4,5506.3,4696.4,110.1,4178.1,26.7,98.5,1715.4,1423.1,289.5,383.8,724.5,237.9,489.2,-23.4,-15.8,28.2
38,42.1,129.0,122.5,15.3,36.8,217.1,24.2,9.9,71.8,77.8,132.9,115.6,142.5,91.8,338.3,279.9,120.0,43.8,92.2,-50.3,94.7,131.0,228.2,29.1,18.9,60.4,896.8,41.4,51.6,46.5,253.0,320.0,222.5,29.0,585.9,933.3,-28.1,392.4,38.2,112.1,-2.1,5781.1,38.1,167.0,123.9,57.7,146.7,331.2,22.6,17.9,-186.4,4820.4,9.9,-6.2,62.8,36.3,129.0,82.3,34.5,114.4,-6.6,115.1,709.6,-67.8,2885.4,58.1,231.8,1405.4,1528.8,194.3,-0.6,-9.8,82.5,29.3,279.3,3533.7,-9.8,935.0,205.6,21.1,158.9,869.6,604.2,-12.4,6878.5,5735.1,41.0,6499.8,34.3,135.0,1350.8,1755.2,272.8,261.0,892.3,213.7,155.2,19.5,-31.2,13.8
39,108.5,184.0,234.4,190.7,53.0,432.0,23.6,-4.0,52.1,117.1,59.6,96.5,219.9,7.7,789.3,1012.2,179.1,40.7,80.1,53.0,-7.2,186.3,560.7,54.4,-2.7,130.9,564.8,70.7,23.6,126.7,474.3,272.5,416.2,65.2,848.0,681.0,-0.1,1339.5,27.8,15.3,20.7,5504.0,42.8,355.4,96.3,102.3,167.8,154.6,2.9,13.9,90.9,3650.5,-7.0,-20.7,49.5,58.5,118.9,93.4,106.3,200.9,176.6,258.1,1256.8,-155.1,2983.5,117.0,924.0,593.7,850.5,151.9,7.4,15.1,80.2,43.3,272.9,3650.8,-28.9,615.7,741.1,35.3,203.9,1240.2,1645.9,3.0,6255.2,5228.7,-9.1,5364.5,59.3,141.5,3141.3,1864.9,235.3,288.1,680.3,230.4,670.0,31.9,-21.7,43.6
40,138.2,245.6,284.5,49.9,144.3,238.8,25.5,23.1,25.9,59.5,84.5,69.3,517.0,127.2,563.6,486.1,178.7,19.4,132.2,9.2,32.4,125.3,302.4,59.1,12.1,216.1,254.8,70.8,0.0,66.6,286.9,208.6,420.9,21.4,846.2,811.5,54.4,684.4,17.7,88.2,17.8,4534.5,58.4,261.8,132.4,88.0,379.0,296.5,11.0,56.9,-42.4,2577.4,0.6,11.2,105.2,58.4,189.8,128.6,44.9,164.0,99.7,309.8,1121.4,-44.8,3627.3,39.0,541.0,788.0,1469.3,238.3,4.9,136.9,133.9,55.8,359.1,3454.8,7.9,737.7,428.4,11.1,220.7,785.5,813.0,6.2,7017.6,4208.8,161.5,3773.0,55.1,185.3,2516.2,1714.3,265.4,290.9,536.4,208.0,711.3,21.8,-20.6,2.6
41,92.3,325.0,253.3,39.4,165.9,298.1,58.5,-0.3,34.4,61.0,830.7,78.8,290.2,150.3,994.7,521.0,161.6,12.6,105.9,1.0,61.8,118.5,278.9,104.6,37.3,1312.7,290.4,63.5,109.3,110.3,231.0,130.9,333.0,46.8,679.5,2276.9,-0.3,798.2,33.5,16.4,11.7,4699.4,54.0,338.0,147.7,103.0,542.3,338.2,69.9,139.6,-5.8,4062.8,30.9,-22.3,86.2,83.7,127.5,103.4,59.6,148.3,133.5,272.0,2158.7,-66.1,3570.7,61.3,446.0,1382.9,1744.4,290.7,9.0,6.9,103.1,51.7,287.1,3151.6,15.6,1297.9,430.3,15.0,285.4,770.8,953.5,4.6,8773.2,4665.8,1349.2,5904.2,38.0,95.8,3119.7,1390.8,265.8,390.3,442.4,253.9,220.2,-16.3,-24.2,16.5
42,81.1,21.9,267.0,80.7,104.9,407.3,29.1,-3.6,37.1,126.8,478.5,109.1,285.8,194.6,404.5,1254.1,157.5,18.0,55.6,36.3,-62.1,148.0,632.3,43.7,-20.4,-25.7,523.2,50.8,111.5,117.7,366.1,225.6,550.0,38.4,1509.0,2159.7,15.4,1121.8,39.9,18.2,74.6,4120.6,35.7,406.0,1.3,65.8,135.4,150.9,17.5,-11.4,40.5,3758.6,-9.3,47.6,59.6,49.7,93.3,99.6,38.6,146.8,121.3,296.1,689.3,-69.1,6304.9,42.9,690.1,559.7,603.5,137.5,7.7,2.5,68.6,30.7,366.8,4655.5,6.2,1153.0,334.5,24.1,335.0,1363.9,833.8,1.8,6915.6,3876.4,734.7,4858.1,8.7,414.0,2151.6,907.7,265.5,210.1,518.2,244.8,282.6,-27.9,-17.0,40.3
43,61.7,35.9,175.0,69.7,38.9,326.3,38.6,9.3,33.2,73.1,547.4,66.6,288.6,150.2,221.6,722.0,85.8,10.5,93.6,20.8,-2.6,115.9,442.1,41.7,23.9,-5.2,1077.3,30.2,172.3,61.0,207.1,221.9,324.2,24.2,1434.7,2402.1,-11.9,864.9,35.1,16.6,76.6,4296.6,28.4,153.4,107.3,45.6,102.9,96.0,-7.8,10.1,20.7,2811.5,-4.5,8.4,120.6,37.0,41.6,78.3,35.2,169.6,81.3,263.4,420.6,-39.1,5346.5,31.6,337.8,252.0,802.8,253.2,4.0,26.6,74.6,33.3,266.9,3623.4,8.0,1454.9,299.7,15.9,354.2,1169.3,473.5,2.8,7550.8,4452.9,511.9,4160.4,30.2,293.5,1537.8,1368.9,267.4,196.3,549.6,288.0,269.2,8.1,-21.3,7.8
44,9.4,129.0,105.8,2.6,81.0,242.8,34.9,0.0,73.8,70.2,-8.7,101.5,208.0,1.2,137.4,377.6,81.0,16.3,66.8,-28.5,-26.2,105.4,267.9,12.6,-50.2,127.6,945.1,35.6,46.4,4.6,227.6,283.1,301.0,18.2,740.9,282.5,14.5,333.0,14.0,42.9,186.0,4574.8,13.6,174.6,3.9,20.3,48.8,157.0,17.1,15.2,-146.7,6522.4,13.1,-50.6,53.8,51.6,169.2,84.2,23.6,104.0,10.2,121.3,202.6,-94.0,3817.6,76.5,540.8,583.6,427.5,65.8,0.3,14.8,55.4,-0.3,314.1,4339.4,-22.6,282.9,402.9,23.9,121.2,821.9,364.1,-14.2,6341.7,4630.7,2630.5,10382.5,6.0,36.3,1070.4,2017.4,238.0,216.4,1011.9,200.8,38.0,14.9,-24.7,58.9
45,41.7,178.0,289.5,53.0,77.5,282.2,50.4,12.4,52.2,42.2,-17.8,91.9,300.7,42.9,304.5,680.4,111.4,20.4,291.8,-25.4,37.1,145.9,313.7,48.4,65.6,228.4,630.7,22.5,63.4,30.6,269.3,229.4,304.3,41.3,632.2,613.6,-17.5,783.1,38.9,109.3,26.9,3478.7,47.8,380.8,78.2,50.8,114.9,249.0,-10.6,30.3,-1.2,4293.2,13.1,-2.6,111.7,56.5,88.8,72.8,33.4,203.9,38.8,186.9,479.0,-80.6,3381.8,129.2,711.0,803.7,1087.1,206.9,14.0,-4.4,57.3,33.3,386.0,3441.4,-22.6,731.6,637.3,13.6,118.0,830.2,523.5,-1.0,7376.2,3047.0,1986.8,6294.1,4.8,81.7,2652.6,1463.6,321.3,299.0,720.6,216.4,19.5,56.6,-19.0,13.5
46,53.1,503.7,169.3,32.6,30.0,349.2,49.4,-19.4,48.1,86.0,-24.9,98.7,241.5,115.6,360.3,528.5,82.5,116.6,188.5,-13.5,30.2,74.3,315.9,75.4,-58.1,198.8,432.2,32.6,71.3,37.0,201.8,165.1,147.4,12.2,754.5,543.6,29.1,467.4,18.9,18.4,34.7,3301.5,48.5,151.3,-8.4,47.3,141.5,129.1,8.9,19.8,-195.5,3594.1,43.9,0.0,36.5,61.1,104.7,479.5,38.5,196.3,40.5,176.7,528.3,-72.9,2731.6,171.1,269.6,827.8,704.5,104.4,9.3,10.0,65.8,26.4,149.6,3071.4,-23.0,625.8,224.2,58.7,175.7,518.5,412.9,-0.2,4907.5,3150.3,175.5,4726.7,43.3,-51.8,1673.2,1466.1,247.4,273.9,630.5,240.7,312.0,38.2,-10.9,1.6
47,26.0,402.1,-22.1,57.3,24.6,334.9,131.6,66.8,121.3,-69.3,323.3,188.7,231.1,-8.8,298.2,238.3,125.8,17.8,366.4,-52.4,267.3,4.9,147.4,124.3,-176.9,-27.5,470.7,169.5,92.1,46.6,59.2,393.1,308.1,139.4,299.9,318.4,72.4,250.0,-73.7,-19.2,-30.4,2802.7,212.3,272.9,119.0,11.5,148.8,116.8,64.6,63.9,-103.2,3873.2,57.3,-128.6,64.5,-2.0,108.9,668.8,97.5,345.9,-39.3,246.9,382.6,-126.8,6457.9,-231.7,170.0,477.6,478.6,-24.1,-22.0,89.4,246.9,48.2,364.8,2914.1,70.2,383.0,64.5,307.1,33.1,319.9,191.6,-112.7,12801.3,2326.5,4.2,6572.9,-12.8,-38.3,968.5,3663.0,270.4,57.7,365.0,345.9,-21.1,-221.6,62.9,47.2
48,61.3,234.8,148.7,18.6,227.8,276.8,93.8,28.3,26.5,59.4,203.2,69.8,345.4,47.3,318.8,347.0,66.3,5.7,118.1,-8.9,27.4,101.2,320.5,29.9,-18.1,240.8,440.2,71.4,31.5,82.9,177.7,211.5,339.4,21.0,841.9,1214.4,-20.8,1205.1,17.8,94.6,148.5,4057.4,36.7,144.6,103.6,77.5,129.4,180.7,19.0,23.7,-52.0,2708.5,-1.5,-17.2,45.3,153.3,104.7,59.8,23.7,160.8,15.0,223.6,487.9,-68.7,2264.4,106.0,213.7,212.7,927.7,214.3,0.4,-0.2,69.0,13.9,278.1,2710.7,12.0,505.8,181.8,9.9,113.0,867.1,454.2,-3.8,5424.7,4051.4,921.7,3691.5,46.4,249.2,1217.4,1349.6,223.7,179.1,888.4,210.6,43.8,59.1,-30.5,43.5
49,35.2,175.7,240.2,80.8,19.8,271.0,35.7,38.0,52.7,44.3,-2.3,62.5,321.4,5.6,427.6,861.5,85.5,32.5,111.7,-19.2,0.3,86.7,391.0,14.5,3.7,7.5,333.4,54.0,64.2,49.2,182.8,184.6,332.1,30.1,1017.6,1646.4,118.6,1436.8,9.3,75.7,60.5,5856.8,32.5,265.4,240.3,86.0,312.0,437.6,25.6,15.4,63.8,3167.0,-7.9,-26.2,47.2,95.7,104.3,170.2,36.2,247.5,44.0,311.4,701.6,-84.3,3408.0,80.1,498.4,257.7,1264.3,435.4,3.2,-1.7,111.8,36.5,353.4,3205.2,-16.5,1261.6,420.5,18.9,136.2,633.9,486.6,-2.6,5782.6,5584.4,49.7,4531.6,61.7,50.3,2185.0,1179.4,228.9,162.8,644.1,253.2,348.2,-8.9,-20.3,51.1
50,37.5,169.7,216.5,95.2,82.6,265.6,36.7,20.3,50.1,42.9,30.1,48.5,351.1,38.9,487.2,694.9,80.2,34.2,164.7,-42.0,-19.7,76.6,409.1,29.8,-5.1,102.0,481.2,30.9,73.3,47.9,173.4,276.9,296.1,25.8,1000.8,1962.2,52.0,1405.8,15.6,85.6,75.7,6345.0,33.6,316.3,150.9,60.4,238.8,98.1,8.9,14.0,-25.7,3790.2,25.4,-15.9,51.3,91.7,87.5,56.1,47.9,278.4,27.3,230.6,702.8,-86.5,3699.3,22.1,230.9,307.0,1266.6,400.9,2.4,4.5,110.2,24.8,329.4,4113.6,1.7,1311.8,176.4,27.4,148.5,584.3,538.3,2.9,7059.7,6240.1,400.3,5144.1,61.2,82.7,2428.5,1692.2,235.0,167.4,767.0,243.8,207.6,32.8,-21.0,8.1
51,40.9,203.1,115.0,35.2,112.6,307.9,14.9,17.6,145.8,53.7,-106.9,75.9,378.8,-20.5,205.3,396.1,84.6,11.9,151.5,-5.9,-20.1,166.3,571.6,15.9,21.9,82.6,1113.4,35.2,98.2,42.1,197.9,174.0,314.0,51.7,721.8,947.1,15.2,853.2,12.8,41.6,44.7,4507.4,30.8,140.9,28.8,64.4,23.8,45.6,-6.2,-11.9,-16.1,2411.4,9.6,18.9,75.3,35.5,74.4,57.4,17.0,204.6,20.3,135.4,350.9,-107.3,3159.9,222.9,168.1,336.5,527.3,201.7,25.9,-24.1,49.1,10.3,213.5,3416.4,10.9,698.8,145.4,12.0,223.4,425.4,401.3,-6.4,10343.2,4007.6,171.6,3572.6,-5.6,24.9,1871.5,1298.2,237.3,178.3,994.0,159.9,22.8,74.4,-35.5,17.3
52,9.6,92.8,88.2,-10.1,146.1,303.5,10.4,6.2,108.2,38.4,250.3,40.5,342.2,-8.0,230.9,322.0,41.4,6.0,64.5,-22.8,69.2,81.6,242.2,37.5,1.6,95.2,1195.5,3.1,-20.0,30.4,211.8,224.1,180.1,29.5,721.9,428.4,-27.6,890.1,29.9,37.4,28.2,5427.3,12.2,131.4,79.8,-3.8,35.5,79.7,9.7,-9.3,-139.4,4312.9,5.7,-45.1,100.7,45.3,97.6,63.7,18.7,104.2,-9.1,78.2,1081.1,-103.1,2477.4,32.8,103.4,2241.3,1969.7,190.9,-3.9,30.1,63.7,21.2,114.5,3415.0,-27.5,138.9,116.4,13.3,146.5,1081.1,87.7,-2.6,6533.4,5265.6,132.5,5709.5,15.6,104.2,694.7,1818.3,211.5,151.1,1003.5,129.9,-12.5,47.2,-14.8,34.9
53,26.5,120.8,114.3,-26.9,74.4,227.3,0.0,24.1,69.8,56.7,231.2,57.0,297.9,-16.4,321.0,282.8,43.8,12.6,100.0,-49.6,101.7,70.7,132.5,48.8,20.3,112.8,922.4,6.6,31.7,64.4,171.5,239.2,166.3,21.8,637.0,351.3,-62.6,650.0,7.9,75.5,34.8,4207.8,9.7,103.4,116.3,18.8,62.8,306.5,10.6,-4.3,-237.4,2677.8,-12.9,3.7,73.1,41.8,112.1,48.6,-14.3,120.0,8.6,112.4,1159.8,-109.3,2033.8,68.0,172.7,1152.0,1088.1,209.6,-1.3,-14.9,54.1,26.9,111.7,2605.1,-40.7,120.5,167.3,-0.3,90.4,694.2,185.9,-14.6,5935.4,3799.2,83.9,3787.7,7.6,188.2,900.3,1539.2,259.9,217.7,861.3,206.6,62.7,10.5,-25.9,51.0
54,37.2,106.2,111.9,-3.3,157.1,248.1,3.7,5.7,98.8,2.9,414.0,60.7,314.6,-24.7,327.4,262.3,49.9,20.5,81.6,-4.4,119.6,91.4,192.6,70.7,23.8,108.4,927.9,14.9,24.8,120.2,163.3,292.1,191.3,17.4,865.5,318.8,-50.9,596.9,13.7,51.5,38.4,4188.5,27.1,114.8,109.0,26.3,39.9,149.8,-12.5,-4.2,-122.3,3082.1,14.4,13.0,115.2,42.4,36.2,69.2,18.7,159.8,6.4,106.1,1227.0,-77.8,2618.1,33.3,174.0,1218.8,1629.9,200.1,7.3,8.4,62.7,31.5,113.3,2566.1,-37.1,138.3,147.6,14.9,132.4,894.4,159.6,-0.4,7292.1,4416.9,132.6,4630.4,11.6,208.0,1020.2,2201.9,245.1,150.7,955.2,176.9,34.3,50.9,-36.8,43.6
55,83.3,222.1,213.1,35.0,81.5,253.6,34.6,2.2,42.7,36.7,278.0,35.6,329.2,81.0,370.8,486.3,113.7,46.0,48.8,-1.2,45.3,133.7,317.9,48.7,16.0,1064.0,565.7,23.1,35.6,92.8,298.4,108.9,432.1,24.3,630.8,669.0,17.2,547.2,15.4,19.3,24.5,3816.4,29.8,223.1,75.2,48.7,97.2,92.5,16.9,76.6,10.0,3524.8,-7.9,25.5,74.5,83.7,54.4,95.2,24.7,134.0,50.5,292.1,568.2,-9.3,3366.8,40.1,367.9,1052.6,2267.9,197.2,7.9,13.9,108.8,34.7,305.2,3639.2,-12.2,583.2,293.2,7.9,181.6,1047.8,558.8,-1.5,7592.3,3439.6,929.9,4996.3,27.4,108.3,1765.1,1161.6,255.2,182.2,641.7,223.1,358.3,2.2,-9.8,12.0
56,30.4,112.9,82.5,2.7,335.3,454.4,9.8,58.7,26.0,99.5,118.3,98.5,318.0,-10.7,246.3,358.7,112.2,22.6,99.5,25.4,12.2,88.7,300.2,49.6,14.5,516.9,604.5,39.2,42.5,61.5,314.5,315.8,251.6,36.7,902.2,914.8,-52.7,359.9,21.9,30.4,7.3,4530.8,-2.9,205.7,92.4,44.7,152.1,108.6,15.9,-9.9,-141.8,4075.9,15.1,-22.6,133.8,86.6,166.5,91.6,45.6,147.4,18.9,102.0,375.6,-114.5,4356.5,229.0,119.2,1050.9,1291.6,219.2,0.0,3.3,47.8,32.4,431.8,3903.3,10.3,709.7,129.1,38.0,211.2,1406.9,277.0,-17.4,9840.9,4453.8,299.1,6854.7,60.4,52.9,1370.9,1655.6,375.4,180.7,1018.1,147.4,-0.8,102.3,-12.4,57.9
57,20.4,90.5,106.2,13.1,134.3,280.7,35.7,36.9,118.6,70.1,42.7,49.1,424.8,-10.6,289.2,248.5,43.9,17.4,76.1,-25.5,-7.8,52.4,253.8,32.5,-25.5,78.4,1084.2,12.7,63.8,84.1,190.7,147.4,204.2,60.1,681.9,643.9,32.8,817.2,15.6,109.2,45.5,4710.1,7.7,138.0,108.1,18.2,115.8,126.6,4.1,-0.3,-219.2,2535.6,22.0,-11.9,102.4,66.2,94.6,53.2,-0.3,222.4,-7.7,96.9,1142.2,-83.8,2469.0,34.4,129.6,1803.5,1989.0,156.3,2.8,12.9,70.7,5.7,160.7,3180.4,6.2,379.4,145.0,11.7,49.1,797.7,318.3,-11.2,7846.1,4250.2,125.7,3642.5,8.6,306.9,884.8,1251.9,199.8,184.3,826.7,212.6,-21.4,69.6,-33.1,33.7
58,31.7,120.0,113.6,45.6,30.5,249.4,50.7,21.3,68.9,90.9,189.1,128.3,279.5,-12.7,141.9,263.1,96.5,27.4,54.6,-73.1,17.0,132.7,271.0,23.0,24.1,-122.8,1130.1,112.7,48.1,41.3,158.1,319.1,316.9,23.8,707.8,801.9,-63.4,358.5,14.0,47.9,582.1,2958.7,32.7,146.7,-7.5,179.3,64.4,262.1,-8.9,12.8,-139.1,2728.6,16.0,-40.1,39.3,193.2,91.4,53.7,8.9,149.4,-5.0,178.8,200.2,-127.7,3046.4,77.3,149.2,443.9,554.5,345.7,11.8,53.7,59.7,19.5,419.1,4130.8,8.4,677.7,122.5,19.8,157.2,913.9,264.2,-7.1,8013.1,2931.1,747.2,4105.1,-6.8,77.2,834.8,638.7,324.6,191.9,1031.5,170.0,-44.8,8.7,-45.4,8.5
59,97.1,226.0,202.0,65.5,83.2,312.4,60.5,52.4,38.0,60.3,404.0,99.0,261.6,24.1,302.4,464.8,76.6,29.1,63.7,-41.3,20.3,55.0,409.1,23.2,23.0,116.0,867.0,62.5,43.5,90.2,205.0,21.8,256.5,-16.2,826.0,1728.3,50.6,678.1,42.0,45.0,312.5,3101.1,32.3,350.6,40.8,131.5,67.7,82.7,-15.8,67.2,-101.5,4343.3,4.9,-44.5,40.8,105.9,108.9,73.6,49.0,106.6,37.3,204.0,566.9,-64.2,3471.1,142.4,205.9,1277.1,1160.3,319.0,11.7,26.6,46.3,12.1,239.8,4614.2,-33.9,1416.3,173.0,11.4,176.9,1017.6,451.6,-16.7,10279.2,2833.7,1220.6,5750.0,25.2,-37.8,1723.1,1429.4,424.1,308.1,827.4,181.8,8.4,17.3,3.1,49.1
60,43.8,219.7,96.3,121.8,56.4,234.8,27.3,-14.2,66.9,45.3,251.8,65.6,268.5,11.2,321.3,274.0,56.9,8.5,99.4,-47.7,52.4,48.9,316.1,43.4,13.9,173.2,1310.5,11.6,31.6,-11.7,168.3,128.5,165.1,19.8,897.3,806.4,16.2,402.1,14.7,21.6,22.8,5245.8,25.6,122.4,52.6,30.6,46.0,53.0,18.0,16.8,-248.2,5346.8,-6.5,-12.3,66.2,23.9,80.7,57.4,11.9,198.2,-8.5,108.4,842.5,-97.0,4038.5,86.8,209.3,1793.7,1113.3,122.0,8.4,22.3,47.4,14.8,210.7,3824.2,17.9,601.5,192.0,15.3,77.0,674.3,263.9,1.6,7692.7,5604.1,158.2,7605.9,15.1,38.4,1326.8,1873.9,243.0,228.4,913.0,237.2,27.1,26.5,4.5,36.3
61,50.4,318.7,154.8,124.5,62.6,207.3,21.4,17.3,47.5,39.4,478.6,42.1,268.2,-1.9,351.6,255.2,49.8,7.6,85.3,-45.1,64.7,53.2,295.4,74.5,26.2,254.9,1228.2,22.8,13.1,50.3,180.4,306.4,170.5,33.3,876.9,451.6,24.6,354.6,18.7,34.2,33.3,3475.2,21.4,139.9,131.4,33.4,56.6,227.7,29.1,24.3,-51.6,3507.3,3.3,-7.3,120.5,46.1,84.4,48.9,27.6,194.4,14.7,215.1,944.5,-39.1,3973.2,68.7,274.0,1263.6,1512.7,160.8,2.7,7.2,51.2,24.6,267.1,2718.3,-21.4,408.3,219.3,9.9,123.0,720.5,220.5,-19.8,7111.8,3048.8,162.6,4817.1,7.2,101.8,910.0,1785.9,199.6,154.7,926.8,301.2,33.0,-4.1,-13.4,39.9
62,51.2,440.8,264.6,0.8,66.6,396.8,46.4,9.7,294.5,92.1,-32.2,146.4,369.9,65.0,356.1,904.2,150.4,36.2,105.9,58.3,-24.9,185.2,360.9,144.5,-40.4,197.1,401.4,53.7,48.4,201.1,373.4,231.3,301.5,51.8,1015.8,767.9,-9.1,1320.8,31.9,147.1,-0.6,4374.8,60.9,236.6,25.3,83.9,85.7,231.9,-8.2,29.6,-16.9,2263.6,1.4,-59.5,92.9,82.7,143.9,59.9,35.6,175.9,32.6,217.2,491.9,-113.2,2685.7,194.0,291.8,222.5,555.5,141.2,15.9,19.7,63.8,48.5,291.8,3890.2,26.5,908.6,260.2,31.6,291.2,699.7,365.9,-15.1,6219.1,4454.3,247.6,3498.2,37.2,57.5,1747.0,2137.2,370.0,266.9,662.8,169.1,51.0,85.0,-24.2,81.1
63,61.2,211.0,162.2,19.8,15.6,209.0,2.0,9.7,56.2,85.6,434.1,90.9,252.0,82.1,224.3,292.2,104.1,22.7,144.4,14.7,156.5,169.3,268.4,37.9,-72.7,139.3,700.0,7.3,7.3,75.9,196.1,214.2,271.5,-6.5,616.2,453.6,-35.0,261.8,3.8,4.0,138.7,2218.4,58.1,145.6,-49.5,23.4,152.0,79.4,-3.5,67.9,-78.2,3551.1,-7.7,-14.1,39.2,67.2,94.4,104.3,32.3,168.4,17.4,170.3,397.8,-61.3,3190.9,11.7,282.2,1160.8,1709.4,168.9,3.1,23.1,61.9,36.7,254.6,3902.7,9.3,205.9,241.3,11.7,122.9,535.5,475.1,-8.2,6458.3,2170.4,31.3,5018.8,43.5,294.4,1024.5,2110.5,234.6,210.6,695.3,182.8,355.3,6.3,-27.6,9.8
